data type;object handle;response;prompt type;mismatch type;mismatch;detail
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the cabinet and the cabinet is closed;recurse_prompt;ungrounded-object;cabinet1;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dishwasher and the dishwasher is turned on;recurse_prompt;uninterpretable;parser;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish cabinet and the dish cabinet is closed;recurse_prompt;ungrounded-object;cabinet1;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish rack and the dish rack is in the cupboard;recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dishwasher and the dishwasher is on;recurse_prompt;uninterpretable;parser;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the cabinet;recurse_prompt_end_branch;ungrounded-object;cabinet1;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the sink and the sink is full of water;repair_recurse_prompt;uninterpretable;parser;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish rack and the dish rack is in the dish cabinet;repair_prompt;ungrounded-object;cabinet1;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish rack and the dish rack is in the dish cabinet;repair_prompt;affordance-mismatch;grabbable;rack1
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the sink and the sink is full of soapy water;repair_recurse_prompt;unknown-word;soapy;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish cabinet and the dish cabinet is open;repair_recurse_prompt;uninterpretable;parser;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish rack and the dish rack is empty;repair_recurse_prompt;affordance-mismatch;empty;rack1
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish rack and the dish rack is on the counter;repair_prompt;affordance-mismatch;grabbable;rack1
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish rack and the dish rack is next to the dish cabinet;repair_recurse_prompt;uninterpretable;parser;NA
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish rack and the dish rack is under the sink;repair_recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;ceramic-plate1_instance_34;the goal is that the ceramic-plate is in the dish rack and the dish rack is in the sink;repair_recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the cabinet and the cabinet is closed;recurse_prompt;ungrounded-object;cabinet1;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish cabinet and the dish cabinet is closed;recurse_prompt;ungrounded-object;cabinet1;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is empty;recurse_prompt;affordance-mismatch;empty;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is tidy;recurse_prompt;uninterpretable;parser;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is clean;recurse_prompt;uninterpretable;parser;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is in the cabinet;recurse_prompt;ungrounded-object;cabinet1;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is in the cabinet;recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the cabinet;recurse_prompt_end_branch;ungrounded-object;cabinet1;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is in the dishwasher;recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is in the sink;recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is in the cupboard;recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the cabinet and the cabinet is open;repair_recurse_prompt;uninterpretable;parser;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the sink and the sink is empty;repair_recurse_prompt;affordance-mismatch;empty;sink1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is in the dish cabinet;repair_prompt;ungrounded-object;cabinet1;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is in the dish cabinet;repair_prompt;affordance-mismatch;grabbable;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish cabinet and the dish cabinet is open;repair_recurse_prompt;uninterpretable;parser;NA
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is on the counter;repair_prompt;affordance-mismatch;grabbable;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is under the sink;repair_recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;glass-tumbler1_instance_33;the goal is that the glass-tumbler is in the dish rack and the dish rack is next to the dish cabinet;repair_recurse_prompt;uninterpretable;parser;NA
unviable_response;metal-fork1_instance_23;the goal is that the metal-fork is in the dishwasher and the dishwasher is turned on;recurse_prompt;uninterpretable;parser;NA
unviable_response;metal-fork1_instance_23;the goal is that the dish rack is empty and the metal-fork is in the drawer;recurse_prompt;affordance-mismatch;empty;rack1
unviable_response;metal-fork1_instance_23;the goal is that the kitchen is tidy and the metal-fork is in the drawer;recurse_prompt;uninterpretable;parser;NA
unviable_response;metal-fork1_instance_23;the goal is that the metal-fork is in the dishwasher and the dishwasher is on;recurse_prompt;uninterpretable;parser;NA
unviable_response;metal-fork1_instance_23;the goal is that the dish rack is empty;recurse_prompt_end_branch;affordance-mismatch;empty;rack1
unviable_response;metal-fork1_instance_23;the goal is that the kitchen is tidy;recurse_prompt_end_branch;uninterpretable;parser;NA
unviable_response;mug1_instance_32;the goal is that the mug is in the cabinet and the cabinet is closed;recurse_prompt;ungrounded-object;cabinet1;NA
unviable_response;mug1_instance_32;the goal is that the mug is in the dishwasher and the dishwasher is turned on;initial_prompt;uninterpretable;parser;NA
unviable_response;mug1_instance_32;the goal is that the mug is in the cupboard and the dish rack is empty;recurse_prompt;affordance-mismatch;empty;rack1
unviable_response;mug1_instance_32;the goal is that the mug is in the dishwasher and the dishwasher is on;recurse_prompt;uninterpretable;parser;NA
unviable_response;mug1_instance_32;the goal is that the mug is in the dishwasher and the dishwasher is started;recurse_prompt;unknown-word;started;NA
unviable_response;mug1_instance_32;the goal is that the mug is in the dish rack and the dish rack is empty;recurse_prompt;affordance-mismatch;empty;rack1
unviable_response;mug1_instance_32;the goal is that the mug is in the dish rack and the dish rack is tidy;recurse_prompt;uninterpretable;parser;NA
unviable_response;mug1_instance_32;the goal is that the mug is in the dish rack and the dish rack is clean;recurse_prompt;uninterpretable;parser;NA
unviable_response;mug1_instance_32;the goal is that the mug is in the dish rack and the dish rack is in the cupboard;recurse_prompt;affordance-mismatch;grabbable;rack1
unviable_response;mug1_instance_32;the goal is that the mug is in the sink and the sink is full of water;repair_prompt;uninterpretable;parser;NA
unviable_response;paring-knife1_instance_22;the goal is that the paring-knife is in the knife block and the dish rack is empty;recurse_prompt;uninterpretable;parser;NA
unviable_response;paring-knife1_instance_22;the goal is that the paring-knife is in the knife block and the knife block is closed;recurse_prompt;uninterpretable;parser;NA
unviable_response;paring-knife1_instance_22;the goal is that the paring-knife is in the knife block;recurse_prompt_end_branch;uninterpretable;parser;NA
